GeneratedScore,StatusExistingAcc,DurationMonth,CreditHistory,Purpose,CreditAmount,SavingsAccount,EmploymentLength,InstallmentRate,MarriedNSex,Debtors,ResidenceLength,Property,Age,InstallmentPlans,Housing,ExistingCredit,Job,NumPeopleLiable,Telephone,ForeignWorker,CreditEval,AgeBinary
0.0462130266669241,-0.4590262395210155,-0.5727307703292023,-0.5034279555987932,0.0462130266669241,-0.6597105608436458,0.5667310240044227,1.3380784886691008,-1.7645135849361144,1.862302811862533,-0.3036857334050418,-0.7659772668958664,-1.2937229757082185,-0.0480220398264825,0.4608306801939211,0.1337104553845832,-0.7049259983890863,0.1469491804436178,-0.4282895663715402,1.2145976802021623,-0.1960142830746339,-0.6546536707079772,other
0.0462130266669241,1.1320525803091943,-0.7386675428423712,1.3440140832958607,0.0462130266669241,-0.3470915071369079,-0.699707018463561,-1.973996978333624,0.9184771676276684,0.4493264750927811,-0.3036857334050418,-0.7659772668958664,0.6116127764393787,0.5676451374361121,-0.9571098742489133,0.1337104553845832,1.027078911657809,1.6776698100646354,-0.4282895663715402,1.2145976802021623,-0.1960142830746339,1.5275252316519468,other
0.0462130266669241,-1.2545656494361206,1.9992892036249152,-2.350869994493447,0.0462130266669241,3.028627163501382,-0.699707018463561,1.3380784886691008,-0.8701833340815202,0.4493264750927811,-0.3036857334050418,1.0469866784197936,0.6116127764393787,-0.5757367631944208,0.4608306801939211,-1.7495353951025054,1.027078911657809,0.1469491804436178,-0.4282895663715402,-0.8233178906068351,-0.1960142830746339,1.5275252316519468,other
0.0462130266669241,-1.2545656494361206,0.5058582510063955,-2.350869994493447,0.0462130266669241,0.71659305088341,-0.699707018463561,-1.973996978333624,-0.8701833340815202,0.4493264750927811,-0.3036857334050418,1.0469866784197936,-0.3410550996344197,1.2712647685933636,-0.9571098742489133,0.1337104553845832,1.027078911657809,0.1469491804436178,-0.4282895663715402,1.2145976802021623,-0.1960142830746339,1.5275252316519468,other
0.0462130266669241,1.1320525803091943,0.2569530922366421,0.4202930638485338,0.0462130266669241,-0.3176727072982919,0.5667310240044227,-0.3179592448322615,0.9184771676276684,0.4493264750927811,-0.3036857334050418,-0.7659772668958664,0.6116127764393787,0.7435500452254251,0.4608306801939211,0.1337104553845832,1.027078911657809,0.1469491804436178,2.3348689263480744,1.2145976802021623,-0.1960142830746339,-0.6546536707079772,other
0.0462130266669241,-0.4590262395210155,2.2481943623946687,0.4202930638485338,0.0462130266669241,1.2085604505942402,1.8331690664724063,-0.3179592448322615,0.9184771676276684,0.4493264750927811,-0.3036857334050418,1.0469866784197936,1.5642806525131776,0.2158353218574867,0.4608306801939211,2.016956305871672,-0.7049259983890863,0.1469491804436178,2.3348689263480744,1.2145976802021623,-0.1960142830746339,-0.6546536707079772,other
0.0462130266669241,-0.4590262395210155,-0.2408572253028646,1.3440140832958607,0.0462130266669241,0.1129759891344592,-0.699707018463561,-1.973996978333624,0.024146916773074,1.862302811862533,-0.3036857334050418,0.1405047057619635,0.6116127764393787,0.3917402296467994,0.4608306801939211,0.1337104553845832,2.759083821704704,-2.9144920787984168,2.3348689263480744,1.2145976802021623,-0.1960142830746339,-0.6546536707079772,other
0.0462130266669241,1.1320525803091943,-0.2408572253028646,-2.350869994493447,0.0462130266669241,0.3167809277754732,-0.699707018463561,-0.3179592448322615,-0.8701833340815202,0.4493264750927811,-0.3036857334050418,-0.7659772668958664,0.6116127764393787,0.0399304140681737,-0.9571098742489133,0.1337104553845832,1.027078911657809,0.1469491804436178,2.3348689263480744,-0.8233178906068351,-0.1960142830746339,1.5275252316519468,other
0.0462130266669241,-1.2545656494361206,1.2525737273156554,0.4202930638485338,0.0462130266669241,-0.3991946827546975,-0.699707018463561,0.5100596219184197,-0.8701833340815202,0.4493264750927811,-0.3036857334050418,-1.6724592395536964,0.6116127764393787,-1.0154990326677027,0.4608306801939211,0.1337104553845832,1.027078911657809,0.1469491804436178,-0.4282895663715402,1.2145976802021623,-0.1960142830746339,1.5275252316519468,young
0.0462130266669241,1.1320525803091943,-1.3194462466384622,-0.5034279555987932,0.0462130266669241,0.0626450303744175,-0.699707018463561,0.5100596219184197,-1.7645135849361144,0.4493264750927811,-0.3036857334050418,1.0469866784197936,-1.2937229757082185,3.3821236620651165,0.4608306801939211,0.1337104553845832,-0.7049259983890863,-1.3837714491773996,-0.4282895663715402,-0.8233178906068351,-0.1960142830746339,-0.6546536707079772,other
0.0462130266669241,1.1320525803091943,0.2569530922366421,-0.5034279555987932,0.0462130266669241,0.4677738040555981,1.1999500452384144,-0.3179592448322615,-0.8701833340815202,0.4493264750927811,-0.3036857334050418,0.1405047057619635,-0.3410550996344197,1.623074584171989,0.4608306801939211,0.1337104553845832,2.759083821704704,1.6776698100646354,-0.4282895663715402,1.2145976802021623,-0.1960142830746339,1.5275252316519468,other
0.0462130266669241,0.3365131703940894,-0.7386675428423712,-1.42714897504612,0.0462130266669241,-0.9436197014548668,-0.699707018463561,-1.1459781115829426,0.9184771676276684,-0.963649861676971,-0.3036857334050418,-1.6724592395536964,-1.2937229757082185,-0.83959412487839,0.4608306801939211,0.1337104553845832,-0.7049259983890863,-2.9144920787984168,-0.4282895663715402,-0.8233178906068351,-0.1960142830746339,1.5275252316519468,other
0.0462130266669241,-0.4590262395210155,2.2481943623946687,-2.350869994493447,0.0462130266669241,0.2030046055080549,-0.0664879972295691,0.5100596219184197,0.9184771676276684,0.4493264750927811,-0.3036857334050418,1.0469866784197936,1.5642806525131776,-0.1359744937211389,0.4608306801939211,2.016956305871672,-0.7049259983890863,-1.3837714491773996,2.3348689263480744,-0.8233178906068351,-0.1960142830746339,1.5275252316519468,other
0.0462130266669241,-0.4590262395210155,-1.2364778603818778,0.4202930638485338,0.0462130266669241,-0.6458872693532118,-0.0664879972295691,1.3380784886691008,-1.7645135849361144,-2.376626198446723,-0.3036857334050418,-0.7659772668958664,0.6116127764393787,-0.3998318554051081,-2.3750504286917478,0.1337104553845832,1.027078911657809,0.1469491804436178,2.3348689263480744,-0.8233178906068351,-0.1960142830746339,-0.6546536707079772,other
0.0462130266669241,-0.4590262395210155,0.5058582510063955,-0.5034279555987932,0.0462130266669241,0.2281700848880757,-0.699707018463561,-0.3179592448322615,0.9184771676276684,0.4493264750927811,-0.3036857334050418,-0.7659772668958664,0.6116127764393787,0.0399304140681737,0.4608306801939211,0.1337104553845832,-0.7049259983890863,0.1469491804436178,2.3348689263480744,1.2145976802021623,-0.1960142830746339,1.5275252316519468,other
0.0462130266669241,1.1320525803091943,-0.8216359290989557,-0.5034279555987932,0.0462130266669241,-0.4002580128693463,1.1999500452384144,1.3380784886691008,-1.7645135849361144,-2.376626198446723,-0.3036857334050418,-0.7659772668958664,-1.2937229757082185,-0.6636892170890771,0.4608306801939211,0.1337104553845832,-0.7049259983890863,0.1469491804436178,-0.4282895663715402,1.2145976802021623,-0.1960142830746339,-0.6546536707079772,other
0.0462130266669241,-0.4590262395210155,-1.070541087868709,-0.5034279555987932,0.0462130266669241,-0.8379955767330892,-0.699707018463561,-1.1459781115829426,0.024146916773074,1.862302811862533,-0.3036857334050418,-0.7659772668958664,-1.2937229757082185,-0.83959412487839,0.4608306801939211,0.1337104553845832,-0.7049259983890863,0.1469491804436178,-0.4282895663715402,1.2145976802021623,-0.1960142830746339,-0.6546536707079772,other
0.0462130266669241,1.1320525803091943,1.003668568545902,0.4202930638485338,0.0462130266669241,-0.1797942357655016,-0.699707018463561,-0.3179592448322615,-0.8701833340815202,-0.963649861676971,-0.3036857334050418,-0.7659772668958664,0.6116127764393787,-0.83959412487839,0.4608306801939211,0.1337104553845832,1.027078911657809,0.1469491804436178,-0.4282895663715402,1.2145976802021623,-0.1960142830746339,-0.6546536707079772,other
0.0462130266669241,-0.4590262395210155,-0.2408572253028646,-0.5034279555987932,0.0462130266669241,-0.2301251945255433,-0.0664879972295691,-0.3179592448322615,0.9184771676276684,0.4493264750927811,-0.3036857334050418,1.0469866784197936,0.6116127764393787,-0.1359744937211389,0.4608306801939211,0.1337104553845832,-0.7049259983890863,0.1469491804436178,-0.4282895663715402,-0.8233178906068351,-0.1960142830746339,-0.6546536707079772,other
0.0462130266669241,-0.4590262395210155,2.746004679934176,-2.350869994493447,0.0462130266669241,4.492123844629637,-0.699707018463561,-1.1459781115829426,0.024146916773074,0.4493264750927811,-0.3036857334050418,1.0469866784197936,1.5642806525131776,1.9748843997506145,0.4608306801939211,-1.7495353951025054,-0.7049259983890863,0.1469491804436178,-0.4282895663715402,1.2145976802021623,-0.1960142830746339,1.5275252316519468,other
0.0462130266669241,-0.4590262395210155,-0.7386675428423712,-0.5034279555987932,0.0462130266669241,-0.7919179384316426,-0.0664879972295691,0.5100596219184197,0.024146916773074,0.4493264750927811,-0.3036857334050418,1.0469866784197936,-1.2937229757082185,0.3037877757521431,0.4608306801939211,0.1337104553845832,-0.7049259983890863,-1.3837714491773996,-0.4282895663715402,-0.8233178906068351,-0.1960142830746339,-0.6546536707079772,other
0.0462130266669241,-0.4590262395210155,0.5058582510063955,-2.350869994493447,0.0462130266669241,1.788784249820918,-0.699707018463561,1.3380784886691008,-0.8701833340815202,-0.963649861676971,-0.3036857334050418,1.0469866784197936,1.5642806525131776,0.5676451374361121,0.4608306801939211,2.016956305871672,1.027078911657809,1.6776698100646354,-0.4282895663715402,1.2145976802021623,-0.1960142830746339,1.5275252316519468,other
0.0462130266669241,-0.4590262395210155,0.0080479334668887,-0.5034279555987932,0.0462130266669241,-0.7383969893276546,-0.699707018463561,1.3380784886691008,-0.8701833340815202,-0.963649861676971,-0.3036857334050418,1.0469866784197936,-0.3410550996344197,0.3037877757521431,0.4608306801939211,0.1337104553845832,-0.7049259983890863,0.1469491804436178,2.3348689263480744,-0.8233178906068351,-0.1960142830746339,1.5275252316519468,other
0.0462130266669241,1.1320525803091943,-0.7386675428423712,1.3440140832958607,0.0462130266669241,-0.6590016741005467,-0.699707018463561,-0.3179592448322615,0.9184771676276684,-0.963649861676971,3.885083003216225,-0.7659772668958664,-1.2937229757082185,-0.5757367631944208,0.4608306801939211,0.1337104553845832,1.027078911657809,1.6776698100646354,-0.4282895663715402,1.2145976802021623,-0.1960142830746339,-0.6546536707079772,other
0.0462130266669241,-1.2545656494361206,0.2569530922366421,-0.5034279555987932,0.0462130266669241,1.1685083496091364,-0.699707018463561,-0.3179592448322615,-0.8701833340815202,1.862302811862533,-0.3036857334050418,-0.7659772668958664,0.6116127764393787,-1.279356394351672,-0.9571098742489133,0.1337104553845832,-0.7049259983890863,-1.3837714491773996,-0.4282895663715402,-0.8233178906068351,-0.1960142830746339,-0.6546536707079772,young
0.0462130266669241,1.1320525803091943,-0.2408572253028646,-0.5034279555987932,0.0462130266669241,-0.6037085081388106,-0.0664879972295691,-0.3179592448322615,0.024146916773074,-0.963649861676971,-0.3036857334050418,1.0469866784197936,-0.3410550996344197,-1.0154990326677027,0.4608306801939211,-1.7495353951025054,-0.7049259983890863,-1.3837714491773996,-0.4282895663715402,-0.8233178906068351,-0.1960142830746339,-0.6546536707079772,young
0.0462130266669241,-0.4590262395210155,-0.2408572253028646,-0.5034279555987932,0.0462130266669241,-0.4715011305508138,1.1999500452384144,-0.3179592448322615,0.9184771676276684,0.4493264750927811,-0.3036857334050418,-0.7659772668958664,-0.3410550996344197,-0.0480220398264825,0.4608306801939211,0.1337104553845832,-0.7049259983890863,-1.3837714491773996,-0.4282895663715402,1.2145976802021623,-0.1960142830746339,-0.6546536707079772,other
0.0462130266669241,0.3365131703940894,-0.4897623840726178,-0.5034279555987932,0.0462130266669241,-0.20708637537482,-0.699707018463561,0.5100596219184197,-0.8701833340815202,0.4493264750927811,-0.3036857334050418,1.0469866784197936,-0.3410550996344197,-0.83959412487839,0.4608306801939211,-1.7495353951025054,-0.7049259983890863,0.1469491804436178,-0.4282895663715402,1.2145976802021623,-0.1960142830746339,-0.6546536707079772,other
0.0462130266669241,1.1320525803091943,0.2569530922366421,0.4202930638485338,0.0462130266669241,1.9057505624322824,-0.699707018463561,-1.1459781115829426,-0.8701833340815202,0.4493264750927811,-0.3036857334050418,-0.7659772668958664,0.6116127764393787,-0.7516416709837337,-2.3750504286917478,0.1337104553845832,1.027078911657809,0.1469491804436178,-0.4282895663715402,1.2145976802021623,-0.1960142830746339,1.5275252316519468,other
0.0462130266669241,-0.4590262395210155,-0.2408572253028646,1.3440140832958607,0.0462130266669241,-0.4906410726144916,1.8331690664724063,-0.3179592448322615,0.9184771676276684,1.862302811862533,-0.3036857334050418,1.0469866784197936,-1.2937229757082185,-0.6636892170890771,-2.3750504286917478,0.1337104553845832,1.027078911657809,0.1469491804436178,-0.4282895663715402,-0.8233178906068351,-0.1960142830746339,-0.6546536707079772,other
0.0462130266669241,1.1320525803091943,0.2569530922366421,-1.42714897504612,0.0462130266669241,-0.606898498482757,-0.699707018463561,0.5100596219184197,0.9184771676276684,0.4493264750927811,-0.3036857334050418,1.0469866784197936,0.6116127764393787,1.2712647685933636,-2.3750504286917478,0.1337104553845832,-0.7049259983890863,0.1469491804436178,-0.4282895663715402,1.2145976802021623,-0.1960142830746339,-0.6546536707079772,other
0.0462130266669241,1.1320525803091943,-0.9875727016121244,-0.5034279555987932,0.0462130266669241,-0.6458872693532118,-0.699707018463561,0.5100596219184197,0.024146916773074,-0.963649861676971,-0.3036857334050418,-0.7659772668958664,0.6116127764393787,-0.7516416709837337,0.4608306801939211,0.1337104553845832,1.027078911657809,0.1469491804436178,-0.4282895663715402,-0.8233178906068351,-0.1960142830746339,-0.6546536707079772,other
0.0462130266669241,-0.4590262395210155,1.2525737273156554,0.4202930638485338,0.0462130266669241,0.419569505524854,-0.699707018463561,-0.3179592448322615,-0.8701833340815202,-2.376626198446723,-0.3036857334050418,-0.7659772668958664,-1.2937229757082185,-0.4877843092997644,-0.9571098742489133,0.1337104553845832,1.027078911657809,1.6776698100646354,-0.4282895663715402,1.2145976802021623,-0.1960142830746339,1.5275252316519468,other
0.0462130266669241,1.1320525803091943,1.2525737273156554,0.4202930638485338,0.0462130266669241,2.2332562377441034,-0.699707018463561,-1.1459781115829426,-1.7645135849361144,-2.376626198446723,-0.3036857334050418,-1.6724592395536964,0.6116127764393787,-0.6636892170890771,0.4608306801939211,0.1337104553845832,1.027078911657809,0.1469491804436178,-0.4282895663715402,-0.8233178906068351,-0.1960142830746339,1.5275252316519468,other
0.0462130266669241,-1.2545656494361206,0.2569530922366421,-1.42714897504612,0.0462130266669241,-0.0390802172603146,-0.699707018463561,-0.3179592448322615,0.9184771676276684,0.4493264750927811,-0.3036857334050418,-0.7659772668958664,-0.3410550996344197,-0.3998318554051081,0.4608306801939211,-1.7495353951025054,-0.7049259983890863,0.1469491804436178,-0.4282895663715402,1.2145976802021623,-0.1960142830746339,1.5275252316519468,other
0.0462130266669241,-0.4590262395210155,0.0080479334668887,-0.5034279555987932,0.0462130266669241,-0.1787309056508528,-0.0664879972295691,1.3380784886691008,0.9184771676276684,-2.376626198446723,-0.3036857334050418,-0.7659772668958664,0.6116127764393787,2.2387417614345835,-2.3750504286917478,-1.7495353951025054,1.027078911657809,-1.3837714491773996,-0.4282895663715402,-0.8233178906068351,-0.1960142830746339,1.5275252316519468,other
0.0462130266669241,1.1320525803091943,-0.7386675428423712,1.3440140832958607,0.0462130266669241,-0.7394603194423034,-0.699707018463561,-0.3179592448322615,0.024146916773074,-0.963649861676971,-0.3036857334050418,-0.7659772668958664,-1.2937229757082185,-0.7516416709837337,0.4608306801939211,0.1337104553845832,1.027078911657809,0.1469491804436178,-0.4282895663715402,-0.8233178906068351,-0.1960142830746339,-0.6546536707079772,other
0.0462130266669241,1.1320525803091943,0.2569530922366421,-0.5034279555987932,0.0462130266669241,-0.7135859533191834,-0.699707018463561,0.5100596219184197,0.9184771676276684,0.4493264750927811,-0.3036857334050418,-1.6724592395536964,-1.2937229757082185,-0.9275465787730464,0.4608306801939211,0.1337104553845832,-0.7049259983890863,0.1469491804436178,-0.4282895663715402,1.2145976802021623,-0.1960142830746339,-0.6546536707079772,young
0.0462130266669241,1.1320525803091943,1.2525737273156554,1.3440140832958607,0.0462130266669241,1.0749352995200447,1.8331690664724063,1.3380784886691008,0.9184771676276684,0.4493264750927811,-0.3036857334050418,1.0469866784197936,-1.2937229757082185,0.0399304140681737,0.4608306801939211,0.1337104553845832,1.027078911657809,0.1469491804436178,-0.4282895663715402,-0.8233178906068351,-0.1960142830746339,-0.6546536707079772,other
0.0462130266669241,-0.4590262395210155,0.2569530922366421,1.3440140832958607,0.0462130266669241,-0.4736277907801113,-0.699707018463561,1.3380784886691008,0.9184771676276684,-2.376626198446723,-0.3036857334050418,1.0469866784197936,-1.2937229757082185,-0.3998318554051081,0.4608306801939211,0.1337104553845832,1.027078911657809,0.1469491804436178,-0.4282895663715402,1.2145976802021623,-0.1960142830746339,1.5275252316519468,other
0.0462130266669241,-1.2545656494361206,-0.2408572253028646,-2.350869994493447,0.0462130266669241,-0.0592834894386412,-0.699707018463561,0.5100596219184197,0.024146916773074,0.4493264750927811,-0.3036857334050418,-1.6724592395536964,-0.3410550996344197,-0.3998318554051081,-2.3750504286917478,0.1337104553845832,-0.7049259983890863,0.1469491804436178,-0.4282895663715402,1.2145976802021623,-0.1960142830746339,-0.6546536707079772,other
0.0462130266669241,1.1320525803091943,-0.7386675428423712,-0.5034279555987932,0.0462130266669241,-0.7780946469412087,-0.699707018463561,-0.3179592448322615,-0.8701833340815202,1.862302811862533,-0.3036857334050418,-0.7659772668958664,-1.2937229757082185,-0.83959412487839,0.4608306801939211,0.1337104553845832,-0.7049259983890863,0.1469491804436178,-0.4282895663715402,1.2145976802021623,5.101669043266824,-0.6546536707079772,other
0.0462130266669241,-1.2545656494361206,0.5058582510063955,1.3440140832958607,0.0462130266669241,-0.2939250014044694,-0.699707018463561,1.3380784886691008,0.9184771676276684,0.4493264750927811,-0.3036857334050418,1.0469866784197936,0.6116127764393787,0.6555975913307684,-0.9571098742489133,0.1337104553845832,4.4910887317516,1.6776698100646354,2.3348689263480744,1.2145976802021623,-0.1960142830746339,-0.6546536707079772,other
0.0462130266669241,-0.4590262395210155,2.2481943623946687,-0.5034279555987932,0.0462130266669241,4.395360804196599,-0.699707018463561,-0.3179592448322615,-0.8701833340815202,0.4493264750927811,-0.3036857334050418,-0.7659772668958664,0.6116127764393787,-1.1034514865623593,0.4608306801939211,0.1337104553845832,-0.7049259983890863,0.1469491804436178,-0.4282895663715402,1.2145976802021623,-0.1960142830746339,1.5275252316519468,young
0.0462130266669241,1.1320525803091943,2.2481943623946687,1.3440140832958607,0.0462130266669241,1.5445727668232507,1.8331690664724063,1.3380784886691008,0.9184771676276684,-2.376626198446723,-0.3036857334050418,-0.7659772668958664,0.6116127764393787,0.9194549530147378,-2.3750504286917478,0.1337104553845832,1.027078911657809,1.6776698100646354,2.3348689263480744,-0.8233178906068351,-0.1960142830746339,-0.6546536707079772,other
0.0462130266669241,-0.4590262395210155,0.2569530922366421,1.3440140832958607,0.0462130266669241,-0.1581731901009767,1.8331690664724063,0.5100596219184197,0.9184771676276684,0.4493264750927811,-0.3036857334050418,0.1405047057619635,1.5642806525131776,-0.1359744937211389,0.4608306801939211,0.1337104553845832,1.027078911657809,0.1469491804436178,2.3348689263480744,1.2145976802021623,-0.1960142830746339,-0.6546536707079772,other
0.0462130266669241,0.3365131703940894,0.7547634097761486,0.4202930638485338,0.0462130266669241,-0.4831977618119502,-0.699707018463561,1.3380784886691008,0.9184771676276684,0.4493264750927811,-0.3036857334050418,1.0469866784197936,-1.2937229757082185,2.678504030907866,0.4608306801939211,0.1337104553845832,-0.7049259983890863,1.6776698100646354,-0.4282895663715402,1.2145976802021623,-0.1960142830746339,1.5275252316519468,other
0.0462130266669241,-1.2545656494361206,0.2569530922366421,1.3440140832958607,0.0462130266669241,-0.6696349752470342,-0.0664879972295691,0.5100596219184197,0.9184771676276684,0.4493264750927811,-0.3036857334050418,-1.6724592395536964,-1.2937229757082185,-0.83959412487839,0.4608306801939211,0.1337104553845832,1.027078911657809,0.1469491804436178,-0.4282895663715402,1.2145976802021623,-0.1960142830746339,-0.6546536707079772,other
0.0462130266669241,1.1320525803091943,1.2525737273156554,-0.5034279555987932,0.0462130266669241,1.4665952250823413,1.8331690664724063,1.3380784886691008,0.024146916773074,0.4493264750927811,-0.3036857334050418,-0.7659772668958664,-0.3410550996344197,0.1278828679628304,0.4608306801939211,0.1337104553845832,1.027078911657809,0.1469491804436178,-0.4282895663715402,-0.8233178906068351,-0.1960142830746339,-0.6546536707079772,other
0.0462130266669241,-0.4590262395210155,0.2569530922366421,0.4202930638485338,0.0462130266669241,1.309931254857423,-0.0664879972295691,0.5100596219184197,0.9184771676276684,0.4493264750927811,-0.3036857334050418,1.0469866784197936,0.6116127764393787,0.0399304140681737,0.4608306801939211,-1.7495353951025054,-0.7049259983890863,1.6776698100646354,-0.4282895663715402,1.2145976802021623,-0.1960142830746339,-0.6546536707079772,other
0.0462130266669241,-0.4590262395210155,-0.2408572253028646,-0.5034279555987932,0.0462130266669241,0.4138984115800607,-0.699707018463561,1.3380784886691008,-1.7645135849361144,0.4493264750927811,1.7906986349055911,-1.6724592395536964,-1.2937229757082185,-0.2239269476157952,-2.3750504286917478,0.1337104553845832,-0.7049259983890863,1.6776698100646354,-0.4282895663715402,1.2145976802021623,-0.1960142830746339,-0.6546536707079772,other
0.0462130266669241,1.1320525803091943,-1.2364778603818778,0.4202930638485338,0.0462130266669241,-0.5416809181176325,-0.0664879972295691,-0.3179592448322615,-1.7645135849361144,0.4493264750927811,-0.3036857334050418,-0.7659772668958664,-1.2937229757082185,-0.1359744937211389,0.4608306801939211,0.1337104553845832,1.027078911657809,-1.3837714491773996,-0.4282895663715402,-0.8233178906068351,-0.1960142830746339,-0.6546536707079772,other
0.0462130266669241,-0.4590262395210155,2.2481943623946687,-1.42714897504612,0.0462130266669241,0.104469348217269,-0.0664879972295691,0.5100596219184197,0.9184771676276684,0.4493264750927811,-0.3036857334050418,-0.7659772668958664,0.6116127764393787,-0.4877843092997644,0.4608306801939211,0.1337104553845832,-0.7049259983890863,0.1469491804436178,-0.4282895663715402,-0.8233178906068351,-0.1960142830746339,-0.6546536707079772,other
